date,correlation,high_threshold,low_threshold,market_state,position_size,index_price,index_return,strategy_return,index_cumulative,strategy_cumulative
2019-03-07,0.8589170850131601,0.8559519616670269,0.5968429350627961,危機市場,0.0,247.32577514648438,-0.008365675092011658,-0.0,1.1781163851275702,1.0863123194513444
2019-03-08,0.8648015068703468,0.8564127401021873,0.5968429350627961,危機市場,0.0,246.83116149902344,-0.00199984674936525,-0.0,1.1757603329043989,1.0863123194513444
2019-03-11,0.8680628622145186,0.8567541329790633,0.5968429350627961,危機市場,0.0,250.41049194335938,0.014501128717291633,0.0,1.1928101848325312,1.0863123194513444
2019-03-12,0.8657740937987635,0.8567784616499784,0.5968429350627961,危機市場,0.0,251.35475158691406,0.0037708469650236166,0.0,1.1973080894978563,1.0863123194513444
2019-03-13,0.8688224919323836,0.8568131194342199,0.5968429350627961,危機市場,0.0,253.01858520507812,0.0066194635576194314,0.0,1.2052336267635302,1.0863123194513444
2019-03-14,0.8666335140329219,0.8568263546025989,0.5968429350627961,危機市場,0.0,252.85667419433594,-0.000639917461442425,-0.0,1.2044623767206466,1.0863123194513444
2019-03-15,0.8611369703158003,0.8569213528831361,0.5968429350627961,危機市場,0.0,254.10597229003906,0.004940736089659087,0.0,1.210413307453947,1.0863123194513444
2019-03-18,0.865707494013911,0.8571096385390051,0.5968429350627961,危機市場,0.0,255.02731323242188,0.003625813805474768,0.0,1.2148020407344438,1.0863123194513444
2019-03-19,0.8597061511016528,0.8572900829496749,0.5968429350627961,危機市場,0.0,255.09059143066406,0.0002481232203725498,0.0,1.215103461328906,1.0863123194513444
2019-03-20,0.8493866490770756,0.8578325710042869,0.5968429350627961,過渡市場,0.5,254.32275390625,-0.003010058191906179,-0.0015050290959530894,1.2114459292011195,1.0846773878032778
2019-03-21,0.8415101967209729,0.8578325710042869,0.5968429350627961,過渡市場,0.5,257.1952819824219,0.011294813507841945,0.005647406753920972,1.2251289850462803,1.0908030022089834
2019-03-22,0.8383355563437924,0.8578325710042869,0.5968429350627961,過渡市場,0.5,252.24514770507812,-0.01924659830144967,-0.009623299150724835,1.2015494196036318,1.0803058786042177
2019-03-25,0.7826146083147517,0.8578325710042869,0.5968429350627961,過渡市場,0.5,252.05548095703125,-0.0007519143570152278,-0.0003759571785076139,1.2006459573443684,1.0798997298541724
2019-03-26,0.7834592135337458,0.8572900829496749,0.5968429350627961,過渡市場,0.5,253.93431091308594,0.007454033329967452,0.003727016664983726,1.2095956123279041,1.0839245341438501
2019-03-27,0.7849774696933051,0.8571096385390051,0.5968429350627961,過渡市場,0.5,252.60643005371094,-0.005229229774425771,-0.0026146148872128855,1.2032703589369043,1.0810904889202624
2019-03-28,0.7842101557283421,0.8569213528831361,0.5968429350627961,過渡市場,0.5,253.56393432617188,0.0037904984139055615,0.0018952492069527808,1.2078313533239542,1.0831394248120327
2019-03-29,0.7929666485307579,0.8568263546025989,0.5968429350627961,過渡市場,0.5,255.16282653808594,0.006305676776009194,0.003152838388004597,1.215447547437945,1.0865543883701414
2019-04-01,0.7805508990702691,0.8568131194342199,0.5968429350627961,過渡市場,0.5,258.1888122558594,0.011859038241692212,0.005929519120846106,1.2298615863837827,1.0929971333918214
2019-04-02,0.7307425163499268,0.8567784616499784,0.5968429350627961,過渡市場,0.5,258.3152770996094,0.0004898153511960703,0.00024490767559803514,1.23046399146864,1.0932648167791956
2019-04-03,0.7282584409676972,0.8567541329790633,0.5968429350627961,過渡市場,0.5,258.7218933105469,0.0015741082583385266,0.0007870541291692633,1.2324008749991988,1.0941252753675172
2019-04-04,0.7255558642144887,0.8564127401021873,0.5968429350627961,過渡市場,0.5,259.40838623046875,0.0026534009593763663,0.0013267004796881832,1.235670928663258,1.0955768518951863
2019-04-05,0.7228311351382491,0.8559519616670269,0.5968429350627961,過渡市場,0.5,260.6639099121094,0.004839950241721051,0.0024199751208605256,1.2416515144731295,1.0982281206197633
2019-04-08,0.7237305977057206,0.8557572929179337,0.5968429350627961,過渡市場,0.5,260.8625183105469,0.0007619328602278189,0.00038096643011390944,1.242597569562958,1.0986465086663266
2019-04-09,0.7277547635994789,0.8549849747472451,0.5968429350627961,過渡市場,0.5,259.52569580078125,-0.005124624719654775,-0.0025623123598273877,1.2362297233413928,1.0958314331380896
2019-04-10,0.7294954766229592,0.8544990485350539,0.5968429350627961,過渡市場,0.5,260.4109191894531,0.003410927715425126,0.001705463857712563,1.2404464135673703,1.097700334041452
2019-04-11,0.7294726203211803,0.8542586273053941,0.5968429350627961,過渡市場,0.5,260.33868408203125,-0.0002773889345604698,-0.0001386944672802349,1.2401023274583316,1.0975480890783889
2019-04-12,0.7290649918847522,0.8541538122188399,0.5968429350627961,過渡市場,0.5,262.1001892089844,0.006766205848985872,0.003383102924492936,1.2484931150797212,1.1012612072283214
2019-04-15,0.7265870591486993,0.8540164671009175,0.5968429350627961,過渡市場,0.5,261.928466796875,-0.0006551785125666312,-0.0003275892562833156,1.2476751292176336,1.100900445888472
2019-04-16,0.7024225123169986,0.8538056943967185,0.5968429350627961,過渡市場,0.5,262.1001892089844,0.000655608052875541,0.0003278040264377705,1.2484931150797212,1.1012613254873413
2019-04-17,0.6753810247694506,0.8525745598452396,0.5968429350627961,過渡市場,0.5,261.4587707519531,-0.002447226226608398,-0.001223613113304199,1.245437769984758,1.0999138076883002
2019-04-18,0.6736327780639331,0.8520430848386146,0.5968429350627961,過渡市場,0.5,261.9736633300781,0.001969306964322419,0.0009846534821612094,1.2478904192588194,1.1009968416491176
2019-04-22,0.6688069929188203,0.8518689046210427,0.5968429350627961,過渡市場,0.5,262.199462890625,0.0008619170250803992,0.0004309585125401996,1.2489659972566132,1.1014713256103061
2019-04-23,0.6653589466787179,0.8516979800758011,0.5968429350627961,過渡市場,0.5,264.5569763183594,0.008991297700399173,0.004495648850199587,1.2601958223556233,1.1064231539088139
2019-04-24,0.6569393666861927,0.849953779609817,0.5968429350627961,過渡市場,0.5,263.969970703125,-0.002218824932924813,-0.0011094124664624064,1.257399668444613,1.1051956742686848
2019-04-25,0.6564980631696464,0.8490335073714061,0.5968429350627961,過渡市場,0.5,263.8073425292969,-0.0006160858880839348,-0.0003080429440419674,1.2566250022532028,1.1048552265394407
2019-04-26,0.6412338273288725,0.8471245309443604,0.5968429350627961,過渡市場,0.5,265.0357666015625,0.004656519642281008,0.002328259821140504,1.2624765012591763,1.1074276165715695
2019-04-29,0.6446907045729332,0.8450985557118166,0.5968429350627961,過渡市場,0.5,265.4512939453125,0.0015678161067773043,0.0007839080533886522,1.2644558322522783,1.108295737998745
2019-04-30,0.6458921476716288,0.8428267986003046,0.5968429350627961,過渡市場,0.5,265.5867919921875,0.0005104441001629283,0.00025522205008146414,1.265101266271768,1.1085785995090938
2019-05-01,0.6510917442717521,0.8416897254238509,0.5968429350627961,過渡市場,0.5,263.59051513671875,-0.007516476404924054,-0.003758238202462027,1.2555921624539967,1.1044122970659869
2019-05-02,0.6487105848080221,0.8391292164380876,0.5968429350627961,過渡市場,0.5,263.021484375,-0.002158767971691265,-0.0010793839858456325,1.2528816303081844,1.1032202121187629
2019-05-03,0.6561012679460806,0.8275157681916466,0.5968429350627961,過渡市場,0.5,265.5958557128906,0.009787684622067767,0.004893842311033883,1.265144440574423,1.1086191978712174
2019-05-06,0.6403562808437773,0.8236941707711933,0.5968429350627961,過渡市場,0.5,264.50286865234375,-0.00411522633744856,-0.00205761316872428,1.2599380848518946,1.1063380884105771
2019-05-07,0.6648526630577959,0.8229310122865259,0.5968429350627961,過渡市場,0.5,260.0857849121094,-0.016699568374209522,-0.008349784187104761,1.23889766265664,1.0971004041343748
2019-05-08,0.6662096795003808,0.8218845040343818,0.5968429350627961,過渡市場,0.5,259.7244567871094,-0.0013892651808021857,-0.0006946325904010929,1.237176505271334,1.0963383224387209
2019-05-09,0.6531166796388527,0.8195165625413261,0.5968429350627961,過渡市場,0.5,258.9385070800781,-0.0030260904835599533,-0.0015130452417799767,1.2334326972222485,1.0946795129565738
2019-05-10,0.6539210876262519,0.818721662848014,0.5968429350627961,過渡市場,0.5,260.23931884765625,0.005023631989875658,0.002511815994937829,1.239629009177373,1.0974291464665489
2019-05-13,0.6958410841138519,0.8184850810697519,0.5968429350627961,過渡市場,0.5,253.6995086669922,-0.025129985006195236,-0.012564992503097618,1.2084771507635008,1.0836399574685158
2019-05-14,0.6938858449030666,0.817619336470171,0.5968429350627961,過渡市場,0.5,255.9938201904297,0.009043421232829543,0.004521710616414772,1.219405918688105,1.0885398637685726
2019-05-15,0.691111018094713,0.817619336470171,0.5968429350627961,過渡市場,0.5,257.493408203125,0.005857907083771761,0.0029289535418858806,1.2265490852571812,1.0917281464580415
2019-05-16,0.6952246749099353,0.817619336470171,0.5968429350627961,過渡市場,0.5,259.8780822753906,0.00926110726059621,0.004630553630298105,1.237908287896134,1.0967834521899216
2019-05-17,0.6969784989025655,0.8165683542487925,0.5968429350627961,過渡市場,0.5,258.1978454589844,-0.006465481050555534,-0.003232740525277767,1.2299046153184159,1.093237835876573
2019-05-20,0.6894701288487797,0.8144034127456904,0.5968429350627961,過渡市場,0.5,256.4906921386719,-0.006611803120501589,-0.0033059015602507945,1.2217727281449342,1.0896236992092234
2019-05-21,0.6961074908187334,0.8116932139739069,0.5968429350627961,過渡市場,0.5,258.8031005859375,0.009015564767611214,0.004507782383805607,1.2327876993068259,1.0945354857254959
2019-05-22,0.6943637370044478,0.8093843679397026,0.5968429350627961,過渡市場,0.5,258.0082092285156,-0.0030714135789803856,-0.0015357067894901928,1.229001298427175,1.0928546001487291
2019-05-23,0.7037802718530733,0.8082615849389871,0.5968429350627961,過渡市場,0.5,254.85572814941406,-0.012218530133316174,-0.006109265066658087,1.213984709028458,1.086178061717104
2019-05-24,0.7021147121258434,0.8064053415105092,0.5968429350627961,過渡市場,0.5,255.4337921142578,0.0022682007936068397,0.0011341003968034198,1.2167382701089027,1.0874098966878967
2019-05-28,0.7027517701832908,0.8064053415105092,0.5968429350627961,過渡市場,0.5,253.05812072753906,-0.009300536812514184,-0.004650268406257092,1.20542195103656,1.0823531488006777
2019-05-29,0.70523767160687,0.8064053415105092,0.5968429350627961,過渡市場,0.5,251.35995483398438,-0.006710576561117584,-0.003355288280558792,1.1973328747456775,1.0787215419650809
2019-05-30,0.7017763418084799,0.8064053415105092,0.5968429350627961,過渡市場,0.5,252.04641723632812,0.002730993498137512,0.001365496749068756,1.200602783041714,1.0801945327237847
2019-05-31,0.706650646807267,0.8064053415105092,0.5968429350627961,過渡市場,0.5,248.65003967285156,-0.013475206673110501,-0.006737603336555251,1.1844244124079153,1.0729166104359762
2019-06-03,0.6851265760222693,0.8064053415105092,0.5968429350627961,過渡市場,0.5,248.01776123046875,-0.002542844727532319,-0.0012714223637661595,1.1814126050356633,1.0715524802630116
2019-06-04,0.7116091110407726,0.8064053415105092,0.5968429350627961,過渡市場,0.5,253.4013671875,0.021706533960801994,0.010853266980400997,1.2070569778685896,1.083182325414817
2019-06-05,0.6999158973459881,0.8064053415105092,0.5968429350627961,過渡市場,0.5,255.5963134765625,0.0086619354639803,0.00433096773199015,1.2175124275122344,1.0878735531140504
2019-06-06,0.7009447592027703,0.8064053415105092,0.5968429350627961,過渡市場,0.5,257.2584533691406,0.006502988521117848,0.003251494260558924,1.225429896852665,1.0914107677282145
2019-06-07,0.6974746610927884,0.8064053415105092,0.5968429350627961,過渡市場,0.5,259.8328552246094,0.010007064186826686,0.005003532093413343,1.237692852486926,1.0968716765316397
2019-06-10,0.6984741035514307,0.8064053415105092,0.5968429350627961,過渡市場,0.5,261.0251770019531,0.004588802968404676,0.002294401484202338,1.2433723811223911,1.0993883405342535
2019-06-11,0.6987090244753489,0.8064053415105092,0.5968429350627961,過渡市場,0.5,260.9619445800781,-0.0002422464476464156,-0.0001211232238232078,1.2430711785799626,1.0992551790742144
2019-06-12,0.6963083591726065,0.8064053415105092,0.5968429350627961,過渡市場,0.5,260.5012512207031,-0.0017653660579373587,-0.0008826830289686793,1.2408767029136973,1.0982848851831397
2019-06-13,0.6985407844212494,0.8064053415105092,0.5968429350627961,過渡市場,0.5,261.576171875,0.004126355053036484,0.002063177526518242,1.2459970007669603,1.1005508418759642
2019-06-14,0.7059326454552607,0.8064053415105092,0.5968429350627961,過渡市場,0.5,261.2870788574219,-0.0011051963009699314,-0.0005525981504849657,1.244619929490693,1.0999426795162288
2019-06-17,0.7049892309855739,0.8064053415105092,0.5968429350627961,過渡市場,0.5,261.3865661621094,0.0003807586089696684,0.0001903793044848342,1.245093829243742,1.1001520858385283
2019-06-18,0.6850125097062371,0.8064053415105092,0.5968429350627961,過渡市場,0.5,264.1234436035156,0.01047061247864156,0.00523530623932078,1.258130724229301,1.1059117189177203
2019-06-19,0.6849554199714377,0.8064053415105092,0.5968429350627961,過渡市場,0.5,264.71966552734375,0.002257360860110295,0.0011286804300551475,1.2609707792830782,1.1071599398322314
2019-06-20,0.683923513061128,0.8064053415105092,0.5968429350627961,過渡市場,0.5,267.2489013671875,0.00955439345545145,0.004777196727725725,1.273018590244176,1.1124490606738668
2019-06-21,0.6796074822209877,0.8064053415105092,0.5968429350627961,過渡市場,0.5,266.86041259765625,-0.0014536589955798718,-0.0007268294977899359,1.271168055318927,1.1116404998817804
2019-06-24,0.6788064965501456,0.8064053415105092,0.5968429350627961,過渡市場,0.5,266.53363037109375,-0.0012245436607908851,-0.0006122718303954426,1.2696114545349864,1.110959873718176
