Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-02-24 00:00:00-05:00,17.977821360324587,18.002882358640342,17.952758768608636,17.969467163085938,464000,0.0,0.0,0.0
2014-02-25 00:00:00-05:00,17.9360484983372,17.977819480161944,17.919341699007333,17.94440269470215,438200,0.0,0.0,0.0
2014-02-26 00:00:00-05:00,18.00288390019053,18.03630069200654,17.994531295636857,18.01123809814453,389100,0.0,0.0,0.0
2014-02-27 00:00:00-05:00,18.01959074286695,18.01959074286695,17.961112955629858,17.977821350097656,255900,0.0,0.0,0.0
2014-02-28 00:00:00-05:00,17.86922074497068,17.90263753832996,17.835805545011805,17.86086654663086,603200,0.0,0.0,0.0
2014-03-03 00:00:00-05:00,17.89427912858408,17.936048517052377,17.87757073583675,17.92769432067871,877500,0.0,0.0,0.0
2014-03-04 00:00:00-05:00,17.919341699007333,17.961111087432048,17.910987502642385,17.94440269470215,295200,0.0,0.0,0.0
2014-03-05 00:00:00-05:00,17.961113006812177,17.961113006812177,17.919343613923857,17.936050415039062,392800,0.0,0.0,0.0
2014-03-06 00:00:00-05:00,17.86086498502363,17.869219182633024,17.810741392767508,17.835803985595703,1978100,0.0,0.0,0.0
2014-03-07 00:00:00-05:00,17.860863055577337,17.86921725228426,17.83580205885666,17.852510452270508,752100,0.0,0.0,0.0
2014-03-10 00:00:00-04:00,17.86086654663086,17.86922074497068,17.844159743351625,17.86086654663086,581600,0.0,0.0,0.0
2014-03-11 00:00:00-04:00,17.86922074497068,17.8775749433105,17.835805545011805,17.86086654663086,418700,0.0,0.0,0.0
2014-03-12 00:00:00-04:00,17.835804017433478,17.84415821505779,17.802387226936236,17.810741424560547,1455100,0.0,0.0,0.0
2014-03-13 00:00:00-04:00,17.768970117273103,17.835802097673845,17.752261723822894,17.819093704223633,878100,0.0,0.0,0.0
2014-03-14 00:00:00-04:00,17.81073795976161,17.81073795976161,17.743905985168507,17.77732276916504,215100,0.0,0.0,0.0
2014-03-17 00:00:00-04:00,17.785676983164365,17.79402958577199,17.743906003126426,17.7606143951416,456600,0.0,0.0,0.0
2014-03-18 00:00:00-04:00,17.77732659464745,17.802387594637736,17.760618199053724,17.768972396850586,1077000,0.0,0.0,0.0
2014-03-19 00:00:00-04:00,17.78568189210281,17.927698483229218,17.752265098849254,17.902637481689453,1102000,0.0,0.0,0.0
2014-03-20 00:00:00-04:00,17.96111297607422,17.98617556780444,17.936050384343996,17.96111297607422,595200,0.0,0.0,0.0
2014-03-21 00:00:00-04:00,17.936050415039062,17.95275880955447,17.91098941666615,17.936050415039062,601400,0.0,0.0,0.0
2014-03-24 00:00:00-04:00,17.961113383814673,17.961113383814673,17.852512003985385,17.885927200317383,448200,0.0,0.0,0.0
2014-03-25 00:00:00-04:00,17.92769658364164,17.96111337335441,17.869218795044524,17.8942813873291,312500,0.0,0.0,0.0
2014-03-26 00:00:00-04:00,17.92769658364164,17.93605078106983,17.885927189900908,17.8942813873291,175300,0.0,0.0,0.0
2014-03-27 00:00:00-04:00,17.9360484983372,17.952756891067096,17.902633306277437,17.94440269470215,403000,0.0,0.0,0.0
2014-03-28 00:00:00-04:00,17.927694301972252,17.961111087432048,17.919341699007333,17.94440269470215,337900,0.0,0.0,0.0
2014-03-31 00:00:00-04:00,17.936048517052377,17.944402713426044,17.89427912858408,17.92769432067871,320100,0.0,0.0,0.0
2014-04-01 00:00:00-04:00,17.910987521331414,17.936048517052377,17.89427912858408,17.92769432067871,198800,0.0,0.0,0.0
2014-04-02 00:00:00-04:00,17.944404581587406,17.969467173317625,17.92769618710059,17.96111297607422,306600,0.0,0.0,0.0
2014-04-03 00:00:00-04:00,18.01123809814453,18.027946494052536,18.00288390019053,18.01123809814453,363600,0.0,0.0,0.0
2014-04-04 00:00:00-04:00,18.00288423617928,18.03630102861895,17.986177433359806,17.994531631469727,658500,0.0,0.0,0.0
2014-04-07 00:00:00-04:00,17.96111298631067,17.969467183558837,17.936050394566163,17.9527587890625,294700,0.0,0.0,0.0
2014-04-08 00:00:00-04:00,17.8441581832051,17.86086498502363,17.819095590376907,17.835803985595703,1182400,0.0,0.0,0.0
2014-04-09 00:00:00-04:00,17.827450188028326,17.844158583622054,17.768972396850586,17.768972396850586,782400,0.0,0.0,0.0
2014-04-10 00:00:00-04:00,17.785676983164365,17.79402958577199,17.73555180711884,17.7606143951416,776400,0.0,0.0,0.0
2014-04-11 00:00:00-04:00,17.768972396850586,17.768972396850586,17.743909803459996,17.768972396850586,549600,0.0,0.0,0.0
2014-04-14 00:00:00-04:00,17.827447900948737,17.835802097673845,17.81073950749853,17.819093704223633,358200,0.0,0.0,0.0
2014-04-15 00:00:00-04:00,17.8441581832051,17.86086498502363,17.810741392767508,17.835803985595703,431100,0.0,0.0,0.0
2014-04-16 00:00:00-04:00,17.83580205885666,17.852510452270508,17.82744786214974,17.852510452270508,192500,0.0,0.0,0.0
2014-04-17 00:00:00-04:00,17.810739468735893,17.852510452270508,17.802385272028967,17.852510452270508,243900,0.0,0.0,0.0
2014-04-21 00:00:00-04:00,17.844157827365777,17.877573023736748,17.844157827365777,17.869218826293945,160300,0.0,0.0,0.0
2014-04-22 00:00:00-04:00,17.844156255563586,17.877571448991183,17.83580205885666,17.852510452270508,177300,0.0,0.0,0.0
2014-04-23 00:00:00-04:00,17.844156255563586,17.852510452270508,17.819093665442814,17.852510452270508,107500,0.0,0.0,0.0
2014-04-24 00:00:00-04:00,17.869219193255535,17.869219193255535,17.827449798583984,17.827449798583984,467800,0.0,0.0,0.0
2014-04-25 00:00:00-04:00,17.81909560096962,17.827449798583984,17.802387205740892,17.827449798583984,285800,0.0,0.0,0.0
2014-04-28 00:00:00-04:00,17.785680425087886,17.827449819809168,17.785680425087886,17.810741424560547,243500,0.0,0.0,0.0
2014-04-29 00:00:00-04:00,17.81909560096962,17.844158193812714,17.81909560096962,17.827449798583984,133800,0.0,0.0,0.0
2014-04-30 00:00:00-04:00,17.77732276916504,17.794029567763342,17.75226018116764,17.77732276916504,545500,0.0,0.0,0.0
2014-05-01 00:00:00-04:00,17.768972396850586,17.77732659464745,17.75226400125686,17.768972396850586,598500,0.0,0.0,0.0
2014-05-02 00:00:00-04:00,17.83580438582519,17.83580438582519,17.75226400125686,17.768972396850586,330900,0.0,0.0,0.0
