,QQQ,GLD,UUP,TLT
2014-05-14 00:00:00-04:00,80.16471099853516,125.80999755859375,17.885927200317383,82.1455307006836
2014-05-15 00:00:00-04:00,79.53489685058594,124.7699966430664,17.869218826293945,82.79998016357422
2014-05-16 00:00:00-04:00,80.05516052246094,124.5,17.869218826293945,82.56730651855469
2014-05-19 00:00:00-04:00,80.61190795898438,124.58000183105469,17.869218826293945,81.95642852783203
2014-05-20 00:00:00-04:00,80.3198471069336,124.69000244140625,17.877573013305664,82.13824462890625
2014-05-21 00:00:00-04:00,81.08653259277344,124.38999938964844,17.877573013305664,81.63643646240234
2014-05-22 00:00:00-04:00,81.44252014160156,124.66999816894531,17.910985946655273,81.52010345458984
2014-05-23 00:00:00-04:00,82.03575897216797,124.51000213623047,17.94440269470215,81.95642852783203
2014-05-27 00:00:00-04:00,83.05802154541016,121.8499984741211,17.936050415039062,82.43643188476562
2014-05-28 00:00:00-04:00,82.80244445800781,121.19999694824219,17.986175537109375,83.45450592041016
2014-05-29 00:00:00-04:00,83.33184814453125,120.94000244140625,17.977821350097656,83.01089477539062
2014-05-30 00:00:00-04:00,83.3409652709961,120.43000030517578,17.936050415039062,82.97452545166016
2014-06-02 00:00:00-04:00,83.2588119506836,119.69999694824219,18.00288200378418,82.35773468017578
2014-06-03 00:00:00-04:00,83.2223129272461,120.01000213623047,17.986175537109375,81.34429168701172
2014-06-04 00:00:00-04:00,83.53263854980469,119.76000213623047,18.00288200378418,81.3223876953125
2014-06-05 00:00:00-04:00,84.23543548583984,120.66000366210938,17.92769432067871,81.3588638305664
2014-06-06 00:00:00-04:00,84.71917724609375,120.61000061035156,17.936050415039062,81.3588638305664
2014-06-09 00:00:00-04:00,84.65528869628906,120.6500015258789,18.00288200378418,81.24217224121094
2014-06-10 00:00:00-04:00,84.80133819580078,121.38999938964844,18.036298751831055,80.94329071044922
2014-06-11 00:00:00-04:00,84.7830810546875,121.41000366210938,18.036298751831055,81.08907318115234
2014-06-12 00:00:00-04:00,84.01638793945312,122.63999938964844,17.994531631469727,81.81089782714844
2014-06-13 00:00:00-04:00,84.2628173828125,122.95999908447266,17.994531631469727,81.76720428466797
2014-06-16 00:00:00-04:00,84.33584594726562,122.41999816894531,17.94440269470215,81.9713363647461
2014-06-17 00:00:00-04:00,84.38147735595703,122.27999877929688,17.994531631469727,81.3223876953125
2014-06-18 00:00:00-04:00,84.85608673095703,122.66999816894531,17.936050415039062,81.94940185546875
2014-06-19 00:00:00-04:00,84.80133819580078,126.94000244140625,17.902637481689453,80.8995361328125
2014-06-20 00:00:00-04:00,84.90111541748047,126.5,17.910985946655273,81.51197052001953
2014-06-23 00:00:00-04:00,84.91940307617188,126.8499984741211,17.877573013305664,81.25682067871094
2014-06-24 00:00:00-04:00,84.83702850341797,126.9800033569336,17.8942813873291,82.08070373535156
2014-06-25 00:00:00-04:00,85.3769760131836,126.98999786376953,17.877573013305664,82.29214477539062
2014-06-26 00:00:00-04:00,85.4227523803711,126.7300033569336,17.885927200317383,82.68582153320312
2014-06-27 00:00:00-04:00,85.7979736328125,126.66000366210938,17.827449798583984,82.56184387207031
2014-06-30 00:00:00-04:00,85.94440460205078,128.0399932861328,17.7606143951416,82.7659912109375
2014-07-01 00:00:00-04:00,86.88703155517578,127.69999694824219,17.768972396850586,82.07305908203125
2014-07-02 00:00:00-04:00,87.03345489501953,127.69999694824219,17.802387237548828,81.19591522216797
2014-07-03 00:00:00-04:00,87.58258819580078,127.16000366210938,17.869218826293945,80.90352630615234
2014-07-07 00:00:00-04:00,87.31715393066406,127.0199966430664,17.877573013305664,81.49559020996094
2014-07-08 00:00:00-04:00,86.26470184326172,127.06999969482422,17.869218826293945,82.40927124023438
2014-07-09 00:00:00-04:00,86.90531921386719,127.83999633789062,17.827449798583984,82.47509002685547
2014-07-10 00:00:00-04:00,86.63079833984375,128.5399932861328,17.852510452270508,82.49700927734375
2014-07-11 00:00:00-04:00,87.18903350830078,128.77999877929688,17.86086654663086,83.02332305908203
2014-07-14 00:00:00-04:00,87.71067810058594,125.72000122070312,17.852510452270508,82.66508483886719
2014-07-15 00:00:00-04:00,87.40869903564453,124.52999877929688,17.910985946655273,82.49700927734375
2014-07-16 00:00:00-04:00,87.75646209716797,124.97000122070312,17.9527587890625,82.9355697631836
2014-07-17 00:00:00-04:00,86.59416961669922,127.08999633789062,17.94440269470215,83.98089599609375
2014-07-18 00:00:00-04:00,87.9669418334961,126.12999725341797,17.94440269470215,83.71041870117188
2014-07-21 00:00:00-04:00,87.85710906982422,126.33999633789062,17.936050415039062,84.1270523071289
2014-07-22 00:00:00-04:00,88.41537475585938,125.73999786376953,17.994531631469727,84.30252838134766
2014-07-23 00:00:00-04:00,88.98275756835938,125.62000274658203,18.00288200378418,84.19287872314453
2014-07-24 00:00:00-04:00,88.88209533691406,124.3499984741211,18.02794647216797,83.56422424316406
2014-07-25 00:00:00-04:00,88.53433990478516,125.79000091552734,18.06136131286621,84.551025390625
2014-07-28 00:00:00-04:00,88.56178283691406,125.58000183105469,18.06136131286621,84.43413543701172
2014-07-29 00:00:00-04:00,88.40621185302734,125.19999694824219,18.094776153564453,84.74110412597656
2014-07-30 00:00:00-04:00,88.75399780273438,124.83000183105469,18.136547088623047,83.56422424316406
2014-07-31 00:00:00-04:00,86.9602279663086,123.38999938964844,18.161611557006836,83.31568145751953
2014-08-01 00:00:00-04:00,86.63992309570312,124.37999725341797,18.136547088623047,83.96062469482422
2014-08-04 00:00:00-04:00,87.23480224609375,123.98999786376953,18.128192901611328,83.74079132080078
2014-08-05 00:00:00-04:00,86.56669616699219,123.87000274658203,18.169963836669922,84.01195526123047
2014-08-06 00:00:00-04:00,86.50262451171875,125.66999816894531,18.1448974609375,84.06326293945312
2014-08-07 00:00:00-04:00,86.22808837890625,126.18000030517578,18.169963836669922,84.84745025634766
2014-08-08 00:00:00-04:00,86.85042572021484,126.19000244140625,18.128192901611328,84.6641616821289
2014-08-11 00:00:00-04:00,87.36294555664062,125.95999908447266,18.136547088623047,84.65689849853516
2014-08-12 00:00:00-04:00,87.32630920410156,125.98999786376953,18.153255462646484,84.10723114013672
2014-08-13 00:00:00-04:00,88.25064086914062,126.19999694824219,18.169963836669922,84.65689849853516
2014-08-14 00:00:00-04:00,88.70823669433594,126.30999755859375,18.161611557006836,85.3384780883789
2014-08-15 00:00:00-04:00,89.13835906982422,125.4800033569336,18.128192901611328,86.26932525634766
2014-08-18 00:00:00-04:00,89.82476806640625,124.95999908447266,18.161611557006836,85.41181182861328
2014-08-19 00:00:00-04:00,90.32807159423828,124.68000030517578,18.228439331054688,85.14793395996094
2014-08-20 00:00:00-04:00,90.32807159423828,124.22000122070312,18.31197738647461,85.0086669921875
2014-08-21 00:00:00-04:00,90.51112365722656,122.87999725341797,18.28691864013672,85.48509216308594
2014-08-22 00:00:00-04:00,90.64840698242188,123.19000244140625,18.328691482543945,85.96147918701172
2014-08-25 00:00:00-04:00,90.96870422363281,122.73999786376953,18.378812789916992,86.28392791748047
2014-08-26 00:00:00-04:00,91.06021881103516,123.3499984741211,18.395523071289062,86.00538635253906
2014-08-27 00:00:00-04:00,91.07852172851562,123.31999969482422,18.353750228881836,86.73829650878906
2014-08-28 00:00:00-04:00,90.97785186767578,124.0,18.353750228881836,87.19274139404297
2014-08-29 00:00:00-04:00,91.31649017333984,123.86000061035156,18.395523071289062,87.25138092041016
2014-09-02 00:00:00-04:00,91.5818862915039,121.6500015258789,18.45400047302246,85.74620056152344
2014-09-03 00:00:00-04:00,91.04193878173828,122.1500015258789,18.437292098999023,86.22370147705078
2014-09-04 00:00:00-04:00,90.95958709716797,121.4800033569336,18.629432678222656,85.17327117919922
2014-09-05 00:00:00-04:00,91.41714477539062,122.05999755859375,18.629432678222656,85.0116195678711
2014-09-08 00:00:00-04:00,91.59103393554688,120.7300033569336,18.738035202026367,85.04843139648438
2014-09-09 00:00:00-04:00,90.83145141601562,120.87000274658203,18.704618453979492,84.98223876953125
2014-09-10 00:00:00-04:00,91.5818862915039,120.26000213623047,18.738035202026367,84.44603729248047
2014-09-11 00:00:00-04:00,91.50863647460938,119.47000122070312,18.754741668701172,84.16691589355469
2014-09-12 00:00:00-04:00,91.04193878173828,118.37999725341797,18.738035202026367,83.28544616699219
2014-09-15 00:00:00-04:00,90.1633529663086,118.63999938964844,18.738035202026367,83.4102554321289
2014-09-16 00:00:00-04:00,90.95040893554688,118.83000183105469,18.704618453979492,83.07240295410156
2014-09-17 00:00:00-04:00,91.08770751953125,117.54000091552734,18.82157325744629,82.859375
2014-09-18 00:00:00-04:00,91.77407836914062,117.77999877929688,18.738035202026367,83.12381744384766
2014-09-19 00:00:00-04:00,91.71720886230469,117.08999633789062,18.83828353881836,84.18157196044922
2014-09-22 00:00:00-04:00,90.86405944824219,116.8499984741211,18.82157325744629,84.28443908691406
2014-09-23 00:00:00-04:00,90.61638641357422,117.5999984741211,18.82157325744629,84.80596160888672
2014-09-24 00:00:00-04:00,91.5887451171875,117.05000305175781,18.905115127563477,84.33589172363281
2014-09-25 00:00:00-04:00,89.6623306274414,117.38999938964844,18.93853187561035,85.33486938476562
2014-09-26 00:00:00-04:00,90.61638641357422,117.05999755859375,19.04713249206543,85.20997619628906
2014-09-29 00:00:00-04:00,90.49713897705078,117.02999877929688,19.030426025390625,85.89309692382812
2014-09-30 00:00:00-04:00,90.62552642822266,116.20999908447266,19.10561180114746,85.4083480834961
2014-10-01 00:00:00-04:00,89.1761245727539,116.7699966430664,19.08890151977539,87.06451416015625
2014-10-02 00:00:00-04:00,89.1761245727539,116.73999786376953,19.030426025390625,86.30596923828125
2014-10-03 00:00:00-04:00,90.05679321289062,114.61000061035156,19.281044006347656,86.67416381835938
2014-10-06 00:00:00-04:00,89.86414337158203,116.02999877929688,19.063840866088867,86.72573852539062
2014-10-07 00:00:00-04:00,88.58902740478516,116.36000061035156,19.030426025390625,87.89659118652344
2014-10-08 00:00:00-04:00,90.31363677978516,117.47000122070312,18.946887969970703,87.91871643066406
2014-10-09 00:00:00-04:00,88.85504150390625,117.63999938964844,19.005361557006836,87.53578186035156
2014-10-10 00:00:00-04:00,86.63505554199219,117.58999633789062,19.09725570678711,88.40471649169922
2014-10-13 00:00:00-04:00,85.27733612060547,118.5199966430664,18.9886531829834,88.94229888916016
2014-10-14 00:00:00-04:00,85.28652954101562,118.58999633789062,19.072195053100586,89.52404022216797
2014-10-15 00:00:00-04:00,84.73611450195312,118.98999786376953,18.8716983795166,90.23097229003906
2014-10-16 00:00:00-04:00,84.20404815673828,119.22000122070312,18.8716983795166,89.6566390991211
2014-10-17 00:00:00-04:00,85.31405639648438,118.98999786376953,18.930177688598633,89.15585327148438
2014-10-20 00:00:00-04:00,86.58918762207031,119.80000305175781,18.863346099853516,89.47984313964844
2014-10-21 00:00:00-04:00,88.86421203613281,120.0199966430664,18.963594436645508,88.76557159423828
2014-10-22 00:00:00-04:00,88.4055404663086,119.33999633789062,19.04713249206543,88.86125946044922
2014-10-23 00:00:00-04:00,89.73573303222656,118.5199966430664,19.063840866088867,88.07332611083984
2014-10-24 00:00:00-04:00,90.46957397460938,118.3499984741211,19.030426025390625,88.16175079345703
2014-10-27 00:00:00-04:00,90.5338134765625,118.05999755859375,18.980300903320312,88.32366943359375
2014-10-28 00:00:00-04:00,91.90067291259766,118.0999984741211,18.946887969970703,87.77143096923828
2014-10-29 00:00:00-04:00,91.56121826171875,116.41000366210938,19.08890151977539,87.97024536132812
2014-10-30 00:00:00-04:00,91.7538833618164,115.19000244140625,19.139028549194336,88.04383850097656
2014-10-31 00:00:00-04:00,93.01983642578125,112.66000366210938,19.289400100708008,87.81559753417969
2014-11-03 00:00:00-05:00,93.29502868652344,112.1500015258789,19.381296157836914,87.81558990478516
2014-11-04 00:00:00-05:00,92.983154296875,112.22000122070312,19.3311710357666,88.08872985839844
2014-11-05 00:00:00-05:00,92.99230194091797,109.79000091552734,19.423065185546875,87.96324157714844
2014-11-06 00:00:00-05:00,93.28588104248047,109.87999725341797,19.556726455688477,87.39479064941406
2014-11-07 00:00:00-05:00,93.20330810546875,112.97000122070312,19.439773559570312,88.39881134033203
2014-11-10 00:00:00-05:00,93.53356170654297,110.45999908447266,19.49825096130371,87.58679962158203
2014-11-11 00:00:00-05:00,93.82711029052734,112.04000091552734,19.423065185546875,87.64582824707031
2014-11-12 00:00:00-05:00,93.99224090576172,111.5,19.489896774291992,87.57202911376953
2014-11-13 00:00:00-05:00,94.39586639404297,111.66999816894531,19.473188400268555,87.77869415283203
2014-11-14 00:00:00-05:00,94.68942260742188,114.47000122070312,19.423065185546875,88.20687866210938
2014-11-17 00:00:00-05:00,94.4050521850586,114.05000305175781,19.523311614990234,87.98541259765625
2014-11-18 00:00:00-05:00,95.11141204833984,115.05000305175781,19.431415557861328,88.22900390625
2014-11-19 00:00:00-05:00,94.68022155761719,113.68000030517578,19.464832305908203,87.66801452636719
2014-11-20 00:00:00-05:00,95.10222625732422,114.86000061035156,19.439773559570312,88.1256103515625
2014-11-21 00:00:00-05:00,95.28571319580078,115.38999938964844,19.59849739074707,88.65716552734375
2014-11-24 00:00:00-05:00,96.0287857055664,115.11000061035156,19.54837417602539,88.73096466064453
2014-11-25 00:00:00-05:00,96.17554473876953,115.37999725341797,19.506603240966797,89.46917724609375
2014-11-26 00:00:00-05:00,96.79933166503906,115.16000366210938,19.4481258392334,89.71277618408203
2014-11-28 00:00:00-05:00,97.24885559082031,112.11000061035156,19.60685157775879,90.42145538330078
2014-12-01 00:00:00-05:00,96.14802551269531,116.58000183105469,19.514957427978516,89.8939437866211
2014-12-02 00:00:00-05:00,96.5333023071289,115.13999938964844,19.673681259155273,89.02090454101562
2014-12-03 00:00:00-05:00,96.70758819580078,116.33000183105469,19.732162475585938,89.36858367919922
2014-12-04 00:00:00-05:00,96.66175079345703,115.87999725341797,19.656978607177734,90.11585235595703
2014-12-05 00:00:00-05:00,96.67091369628906,114.43000030517578,19.807348251342773,89.59056854248047
2014-12-08 00:00:00-05:00,95.98287963867188,115.77999877929688,19.76557731628418,90.68559265136719
2014-12-09 00:00:00-05:00,96.28562927246094,118.19000244140625,19.673681259155273,91.15166473388672
2014-12-10 00:00:00-05:00,94.77198791503906,117.95999908447266,19.565080642700195,91.81756591796875
2014-12-11 00:00:00-05:00,95.22151947021484,117.69000244140625,19.640270233154297,92.19486236572266
2014-12-12 00:00:00-05:00,94.18487548828125,117.41000366210938,19.573436737060547,93.44528198242188
2014-12-15 00:00:00-05:00,93.21246337890625,114.38999938964844,19.615205764770508,93.25293731689453
2014-12-16 00:00:00-05:00,91.71720886230469,114.94999694824219,19.473188400268555,94.4070816040039
2014-12-17 00:00:00-05:00,93.38677978515625,114.2699966430664,19.7154541015625,93.55626678466797
2014-12-18 00:00:00-05:00,95.63430786132812,115.1500015258789,19.7739315032959,91.89154815673828
2014-12-19 00:00:00-05:00,96.05508422851562,114.7699966430664,19.857471466064453,93.12713623046875
2014-12-22 00:00:00-05:00,96.29450225830078,112.55000305175781,19.87417984008789,93.25293731689453
2014-12-23 00:00:00-05:00,95.95381927490234,112.73999786376953,19.974428176879883,91.40325927734375
2014-12-24 00:00:00-05:00,96.03665161132812,112.7699966430664,19.949365615844727,91.9007339477539
2014-12-26 00:00:00-05:00,96.71807098388672,114.83000183105469,19.957719802856445,92.24178314208984
2014-12-29 00:00:00-05:00,96.69966125488281,113.66999816894531,20.007843017578125,92.93135070800781
2014-12-30 00:00:00-05:00,96.05508422851562,115.19999694824219,19.957719802856445,93.18340301513672
2014-12-31 00:00:00-05:00,95.0698471069336,113.58000183105469,20.024551391601562,93.3613510131836
2015-01-02 00:00:00-05:00,94.78443908691406,114.08000183105469,20.21669578552246,94.3993911743164
2015-01-05 00:00:00-05:00,93.39402770996094,115.80000305175781,20.258466720581055,95.88226318359375
2015-01-06 00:00:00-05:00,92.14179229736328,117.12000274658203,20.300235748291016,97.60977172851562
2015-01-07 00:00:00-05:00,93.32960510253906,116.43000030517578,20.37541961669922,97.41702270507812
2015-01-08 00:00:00-05:00,95.11591339111328,115.94000244140625,20.458961486816406,96.12690734863281
2015-01-09 00:00:00-05:00,94.48976135253906,117.26000213623047,20.367067337036133,97.17972564697266
2015-01-12 00:00:00-05:00,93.5045394897461,118.55999755859375,20.367067337036133,97.73582458496094
2015-01-13 00:00:00-05:00,93.47691345214844,118.16000366210938,20.42554473876953,97.73582458496094
2015-01-14 00:00:00-05:00,92.96129608154297,117.97000122070312,20.383773803710938,98.47722625732422
2015-01-15 00:00:00-05:00,91.75507354736328,120.94000244140625,20.450605392456055,100.02686309814453
2015-01-16 00:00:00-05:00,92.83238983154297,122.5199966430664,20.542499542236328,98.75161743164062
2015-01-20 00:00:00-05:00,93.56902313232422,124.19999694824219,20.62604331970215,100.06388854980469
2015-01-21 00:00:00-05:00,94.04779815673828,124.2300033569336,20.567562103271484,98.90729522705078
2015-01-22 00:00:00-05:00,95.78807067871094,125.2300033569336,20.87666130065918,98.55142974853516
2015-01-23 00:00:00-05:00,95.99984741210938,124.2300033569336,21.060447692871094,99.9230728149414
2015-01-26 00:00:00-05:00,95.8893814086914,122.98999786376953,21.02703094482422,99.61907958984375
2015-01-27 00:00:00-05:00,93.40328979492188,124.4000015258789,20.826534271240234,99.77476501464844
2015-01-28 00:00:00-05:00,92.92445373535156,123.41999816894531,20.951845169067383,101.40593719482422
2015-01-29 00:00:00-05:00,93.817626953125,120.76000213623047,20.968555450439453,100.73866271972656
2015-01-30 00:00:00-05:00,93.0902099609375,123.44999694824219,20.993616104125977,102.5255355834961
2015-02-02 00:00:00-05:00,93.90048217773438,122.41999816894531,20.951845169067383,102.13841247558594
2015-02-03 00:00:00-05:00,94.80284881591797,121.05000305175781,20.709583282470703,99.97650146484375
2015-02-04 00:00:00-05:00,94.72000122070312,121.58000183105469,20.834890365600586,100.14737701416016
2015-02-05 00:00:00-05:00,95.5394515991211,121.79000091552734,20.684518814086914,99.04778289794922
2015-02-06 00:00:00-05:00,94.9593734741211,118.63999938964844,20.935138702392578,97.2945327758789
2015-02-09 00:00:00-05:00,94.6555404663086,119.16999816894531,20.91843032836914,97.13845825195312
2015-02-10 00:00:00-05:00,96.12875366210938,118.47000122070312,20.94349479675293,96.36585998535156
2015-02-11 00:00:00-05:00,96.47865295410156,117.06999969482422,21.0186767578125,96.54412841796875
2015-02-12 00:00:00-05:00,97.60198211669922,117.33999633789062,20.81818199157715,96.22472381591797
2015-02-13 00:00:00-05:00,98.4399185180664,117.9800033569336,20.809829711914062,95.23661804199219
2015-02-17 00:00:00-05:00,98.53199768066406,116.01000213623047,20.784765243530273,93.80269622802734
2015-02-18 00:00:00-05:00,98.67008972167969,116.33999633789062,20.793123245239258,94.35992431640625
2015-02-19 00:00:00-05:00,99.15807342529297,115.94000244140625,20.86830711364746,93.73584747314453
2015-02-20 00:00:00-05:00,99.82108306884766,115.27999877929688,20.85159683227539,94.0107421875
2015-02-23 00:00:00-05:00,99.92233276367188,115.43000030517578,20.910078048706055,95.08795928955078
2015-02-24 00:00:00-05:00,99.99600219726562,115.26000213623047,20.86830711364746,96.33618927001953
2015-02-25 00:00:00-05:00,99.74739074707031,115.69999694824219,20.826534271240234,96.75216674804688
2015-02-26 00:00:00-05:00,100.2538070678711,116.06999969482422,21.04374122619629,95.42971801757812
2015-02-27 00:00:00-05:00,99.8118667602539,116.16000366210938,21.05209732055664,96.23208618164062
2015-03-02 00:00:00-05:00,100.71419525146484,115.68000030517578,21.09386444091797,94.43963623046875
2015-03-03 00:00:00-05:00,100.24462890625,115.47000122070312,21.08551025390625,94.09720611572266
2015-03-04 00:00:00-05:00,99.85790252685547,115.11000061035156,21.19411277770996,94.12699890136719
2015-03-05 00:00:00-05:00,100.03284454345703,115.0,21.29435920715332,94.00788879394531
2015-03-06 00:00:00-05:00,98.90031433105469,111.86000061035156,21.553335189819336,91.93108367919922
2015-03-09 00:00:00-04:00,99.18571472167969,111.97000122070312,21.553335189819336,92.7796630859375
2015-03-10 00:00:00-04:00,97.34416961669922,111.41999816894531,21.778894424438477,94.0004653930664
2015-03-11 00:00:00-04:00,96.78251647949219,110.75,22.021163940429688,94.68528747558594
2015-03-12 00:00:00-04:00,97.4178466796875,110.72000122070312,21.90420150756836,94.6182861328125
2015-03-13 00:00:00-04:00,96.99429321289062,110.87999725341797,22.129764556884766,94.3279800415039
2015-03-16 00:00:00-04:00,98.24653625488281,110.80999755859375,21.96268081665039,95.23613739013672
2015-03-17 00:00:00-04:00,98.40303039550781,110.20999908447266,21.971033096313477,96.02519226074219
2015-03-18 00:00:00-04:00,99.369873046875,112.37000274658203,21.53662872314453,97.87869262695312
2015-03-19 00:00:00-04:00,99.5172348022461,112.29000091552734,21.8624324798584,97.37992858886719
2015-03-20 00:00:00-04:00,100.16139221191406,113.56999969482422,21.57004165649414,97.8935317993164
2015-03-23 00:00:00-04:00,99.96759796142578,114.29000091552734,21.33613395690918,97.7744369506836
2015-03-24 00:00:00-04:00,99.60763549804688,114.56999969482422,21.402963638305664,98.71981048583984
2015-03-25 00:00:00-04:00,97.32811737060547,114.7300033569336,21.344484329223633,97.8861083984375
2015-03-26 00:00:00-04:00,96.99588012695312,115.4800033569336,21.4196720123291,96.36012268066406
2015-03-27 00:00:00-04:00,97.38346862792969,115.05999755859375,21.43638038635254,97.55854034423828
2015-03-30 00:00:00-04:00,98.50017547607422,113.75,21.603458404541016,97.07477569580078
2015-03-31 00:00:00-04:00,97.45730590820312,113.66000366210938,21.63687515258789,97.28314971923828
2015-04-01 00:00:00-04:00,96.94972229003906,115.5999984741211,21.645227432250977,98.56097412109375
2015-04-02 00:00:00-04:00,97.01432037353516,115.27999877929688,21.478147506713867,97.51665496826172
2015-04-06 00:00:00-04:00,97.80803680419922,116.69000244140625,21.31106948852539,96.97209167480469
2015-04-07 00:00:00-04:00,97.64187622070312,116.11000061035156,21.553335189819336,97.78520965576172
2015-04-08 00:00:00-04:00,98.41712188720703,115.47000122070312,21.58675193786621,97.81504821777344
2015-04-09 00:00:00-04:00,99.03544616699219,114.66999816894531,21.812307357788086,96.54692840576172
2015-04-10 00:00:00-04:00,99.4415283203125,115.97000122070312,21.8624324798584,96.68866729736328
2015-04-13 00:00:00-04:00,99.1923828125,115.13999938964844,21.89584732055664,96.82294464111328
