Date,GLD_sma_20,GLD_sma_50,GLD_sma_200,GLD_returns_1d,GLD_returns_5d,GLD_returns_21d,GLD_volatility_21d,GLD_rsi_14,QQQ_sma_20,QQQ_sma_50,QQQ_sma_200,QQQ_returns_1d,QQQ_returns_5d,QQQ_returns_21d,QQQ_volatility_21d,QQQ_rsi_14,TLT_sma_20,TLT_sma_50,TLT_sma_200,TLT_returns_1d,TLT_returns_5d,TLT_returns_21d,TLT_volatility_21d,TLT_rsi_14,UUP_sma_20,UUP_sma_50,UUP_sma_200,UUP_returns_1d,UUP_returns_5d,UUP_returns_21d,UUP_volatility_21d,UUP_rsi_14
2010-02-17,107.01650047302246,,,-0.0033753214496573536,0.03642914528491703,-0.014522827002413252,0.0667847906336124,58.41585140043869,38.09899425506592,,,0.005640051845651861,0.03386664070928802,-0.02791751165172285,0.0660096298450799,49.075208391870376,57.55683975219726,,,-0.01139875553362868,-0.02028952400627171,-0.015749034011663277,0.033584527913812875,38.91160912368518,19.533337116241455,,,0.0093895812356104,0.006811459550015497,0.038647273726329257,0.02357986097132434,63.81592979905249
2010-02-18,107.06850051879883,,,0.006681952923877299,0.046232881310589446,-0.013809122421889475,0.06686371905394249,60.3919262503783,38.052501106262206,,,0.006282943201783686,0.042538579025821255,-0.03734677364953354,0.06398848598917713,60.552120528477154,57.479533195495605,,,-0.004029320046581963,-0.014836936095817488,-0.01690799550931088,0.03368291840322941,37.55759775529642,19.55547513961792,,,0.0,0.003820116878908264,0.035464167618730835,0.02360854307315497,62.837903505727176
2010-02-19,107.17350044250489,,,-0.004637226047132237,0.021842658706971108,0.004865052023309113,0.06273751474395164,60.42781742576071,38.02382202148438,,,-0.0004463850542336667,0.026562679669765554,-0.023736702775939755,0.0625948543206986,68.81890414220544,57.40416927337647,,,0.00539443296363884,-0.0041190523833686266,-0.021517194940715467,0.03237899121536238,35.25300935698064,19.580536937713624,,,0.002959701793970426,0.007218548869731833,0.025951325760082078,0.02090724408958246,59.853944044103436
2010-02-22,107.26850051879883,,,-0.0036539830220012615,0.01896486137830733,0.015833071665785292,0.06098277504044352,52.42588072230436,38.049024772644046,,,-0.0020074267544299973,0.022394927793906616,-0.016487099452343834,0.061998810780044586,64.68253657211088,57.322151565551756,,,-0.004135819175940858,-0.012306859573583906,-0.03000408775216623,0.03196958930620056,37.26949627807779,19.605599021911623,,,-0.0016862810702027442,0.002115903470201408,0.02422128346050334,0.02107876720316855,62.59542250820895
2010-02-23,107.28900032043457,,,-0.010818743086801086,-0.015781821871807433,0.00671830953629482,0.06204686515838795,45.93176496855878,38.042506790161134,,,-0.012963851227751788,-0.0036105166213011852,0.0,0.05597814580872754,54.875681391864845,57.297268867492676,,,0.015603162964312967,0.0012172863887551788,-0.01315688438423901,0.036213688766415786,44.9241903147463,19.6373441696167,,,0.00548979112703285,0.016218287860431113,0.0316291120031813,0.021278313771238167,69.85303746084188
2010-02-24,107.27900047302246,,,-0.004912399502225995,-0.017299765580306103,-0.0011165123077221395,0.062209219106319526,45.632344661710384,38.053803062438966,,,0.010189914196578664,0.0008974929681775379,0.006770146962572499,0.05680786821867514,56.61750585395059,57.27839298248291,,,0.0024317462741028084,0.015224286245210106,-0.006219876679501302,0.03608508186801847,52.01883495465857,19.662823963165284,,,-0.0020998119298046847,0.004651166831877607,0.03080267690708527,0.021403291184902945,64.06277313412602
2010-02-25,107.36800041198731,,,0.008848704758209536,-0.015184631272650018,0.006972852519743,0.06283103251106652,66.47155147832288,38.04945831298828,,,-0.00022336027727376528,-0.005573989913126631,0.005637028233539176,0.0568084606619664,73.68475216665809,57.27720222473145,,,0.005623452057829326,0.025063660904760532,-0.0009583665112046225,0.03656225756414953,46.13308368001443,19.682873725891113,,,-0.0021044226026518675,0.002536956208615937,0.024190096533549976,0.021461905953633398,56.7797036503864
2010-02-26,107.51550025939942,,,0.010340714355349556,-0.00036540527159301117,0.027222393308076187,0.0626600932772628,68.59827098978964,38.10203609466553,,,0.003586865174319387,-0.0015614298338160193,0.0013419797707301395,0.05636914639647998,72.3620822763869,57.292435836791995,,,0.005154167253353048,0.02481869470990139,0.004738930056314539,0.03691801543418029,48.005504307719086,19.698328685760497,,,-0.0029523084560011403,-0.0033725621404054884,0.01764977957678182,0.021694227850349534,49.565201853550455
2010-03-01,107.68900032043457,,,0.0,0.003300638226449326,0.027704703749430237,0.0626473892380971,72.2176307500327,38.21588249206543,,,0.014522422391873402,0.014975806403348724,0.04271000594770791,0.051101803893631025,81.71349664638886,57.28121490478516,,,-0.00043855697565731155,0.028623453928130926,0.004846987755577681,0.03691571980344752,46.94263680549177,19.709606456756593,,,0.003383974805719392,0.001689129417164148,0.01933813243846494,0.02182808831013212,53.27862409701688
2010-03-02,107.82250022888184,,,0.01452980291927708,0.02901100445940208,0.047753846756452445,0.06360613480296333,72.71252499630886,38.315390014648436,,,0.0030826812202549014,0.03147656195485715,0.06450067560275952,0.04681882366124755,80.34878185137626,57.29257221221924,,,-0.0013130855441398914,0.011490334809553637,-0.005169250132202818,0.035844057144565934,52.391145489242916,19.722137451171875,,,-0.0029509678092515257,-0.00671972420334821,0.008528774268373063,0.02092346697021676,57.017738869895595
2010-03-03,107.94750022888184,,,0.005494511158316229,0.03977269577860554,0.030272254965285406,0.06009721759752269,75.6905897697452,38.40012340545654,,,0.0010978012559570427,0.02219286067740356,0.054091969884530355,0.04609382082263349,82.41240003661602,57.28842487335205,,,-0.002521887143488666,0.0064919373199421315,0.001412130479001572,0.0347246713596556,57.74864715818712,19.732162380218504,,,-0.005919596666536631,-0.010521824736190455,0.006852298686653269,0.02137274949555875,47.93398722162888
2010-03-04,108.05400047302246,,,-0.007166491463286184,0.02326658968944817,0.015577793644482751,0.06038405373412951,66.14312771913707,38.48094596862793,,,0.0032894071886042653,0.02578438870694022,0.04811010904692581,0.045604888610648785,79.88541847986498,57.3329797744751,,,0.005275851862630576,0.006144036927242746,0.0038321572961146355,0.03501016833675358,65.54086203695107,19.742187309265137,,,0.0055294868739510505,-0.0029523084560011403,0.015900351244731326,0.021592843952926596,53.38350640410495
2010-03-05,108.37600021362304,,,-0.0001804951017815304,0.012610776291414272,0.019411229711038924,0.06018959499264202,66.54957998165999,38.646935653686526,,,0.01508154820214025,0.03753331330154919,0.05809953408000679,0.047289111031425135,82.84340252935766,57.294325828552246,,,-0.013119158230551875,-0.012147284015793569,0.0022852950285812135,0.035577983429028195,52.58945108909404,19.745528888702392,,,-0.00042302099574897944,-0.00042302099574897944,0.009829176121675332,0.02101144001485038,50.0
2010-03-08,108.63600006103516,,,-0.008392747276111279,0.004112189956933632,0.052792894144255254,0.043763670481807945,51.33467330700383,38.80119247436524,,,0.001938021864183348,0.024663479686019008,0.09174099519691659,0.033696720703202045,80.60960084240529,57.23445816040039,,,-0.005206725982194627,-0.016859599337929243,-0.018468234296268093,0.0318618831052868,48.13634965108211,19.744275665283205,,,-0.00042329663925078087,-0.004215847057127187,0.0029722695145955047,0.020075240725880582,58.87841892105274
2010-03-09,108.92000007629395,,,-0.0014560978951050352,-0.011709560995059487,0.04814674150586673,0.043936806680252245,52.465903887229054,38.98021812438965,,,0.005588109993204027,0.0272228114466595,0.08864585552494209,0.03343992336062874,80.66342021787422,57.17143001556396,,,0.0002225000196027782,-0.01534791816484471,-0.02038427260613007,0.031725461396843645,56.085344811240255,19.745110988616943,,,0.0016935169329943545,0.00042274558535448925,0.00042274558535448925,0.019686926752021033,50.561691101961244
2010-03-10,109.07299995422363,,,-0.011392635673468599,-0.02830776771893262,0.04257977956740522,0.04529255528532603,42.48754813922399,39.156636810302736,,,0.008121317873091005,0.0344296162929425,0.10546045207329713,0.03146083760436268,81.18305072745937,57.13018245697022,,,-0.002559722103012363,-0.015385266625107641,-0.02416579460949364,0.03167138780971359,57.247688133126374,19.750541019439698,,,-0.0016906537821864687,0.0046786695901916975,-0.0008461385716338476,0.019758167598467276,48.386914625912965
