Date,GLD,QQQ,TLT,UUP
2018-06-08,123.01000213623047,165.81716918945312,96.46257781982422,20.603668212890625
2018-06-11,123.2300033569336,166.26388549804688,96.28509521484375,20.620393753051758
2018-06-12,122.81999969482422,167.138427734375,96.3092269897461,20.662200927734375
2018-06-13,123.19000244140625,167.12893676757812,96.26082611083984,20.628751754760742
2018-06-14,123.37999725341797,168.8209228515625,97.05977630615234,20.89633560180664
2018-06-15,121.33999633789062,168.23159790039062,97.1485366821289,20.87961196899414
2018-06-18,121.11000061035156,168.13441467285156,97.05977630615234,20.87961196899414
2018-06-19,120.80000305175781,167.65809631347656,97.62467193603516,20.938142776489258
2018-06-20,120.26000213623047,168.848876953125,96.76923370361328,20.954866409301758
2018-06-21,120.05000305175781,167.38189697265625,97.27767944335938,20.89633560180664
2018-06-22,120.33999633789062,167.0103759765625,97.2696304321289,20.821075439453125
2018-06-25,119.88999938964844,163.24757385253906,97.48748779296875,20.787630081176758
2018-06-26,119.26000213623047,163.91439819335938,97.62467193603516,20.89633560180664
2018-06-27,118.58000183105469,161.68527221679688,98.54469299316406,21.021760940551758
2018-06-28,118.22000122070312,163.0760955810547,98.56890106201172,21.021760940551758
2018-06-29,118.6500015258789,163.5142822265625,98.22993469238281,20.854524612426758
2018-07-02,117.45999908447266,164.60980224609375,98.15312194824219,20.954866409301758
2018-07-03,118.6500015258789,162.70460510253906,98.6788330078125,20.887969970703125
2018-07-05,119.05000305175781,164.72410583496094,98.96196746826172,20.821075439453125
2018-07-06,118.86000061035156,167.2865753173828,99.28547668457031,20.754180908203125
2018-07-09,119.1500015258789,168.79173278808594,98.64649200439453,20.762544631958008
2018-07-10,118.93000030517578,168.9155731201172,98.63842010498047,20.770906448364258
2018-07-11,117.63999938964844,168.0581817626953,99.01856994628906,20.913057327270508
2018-07-12,118.12999725341797,170.95411682128906,99.01049041748047,20.929780960083008
2018-07-13,117.61000061035156,171.0970001220703,99.26119995117188,20.90469741821289
2018-07-16,117.55000305175781,170.68739318847656,98.84871673583984,20.871248245239258
2018-07-17,116.27999877929688,171.72576904296875,98.66268920898438,20.963226318359375
2018-07-18,116.30999755859375,171.40179443359375,98.266357421875,20.98831558227539
2018-07-19,115.80999755859375,170.5445098876953,98.88917541503906,21.030122756958008
2018-07-20,116.55999755859375,170.50640869140625,97.67591857910156,20.862884521484375
2018-07-23,116.0,171.04934692382812,96.47073364257812,20.89633560180664
